Targeting,Match Type,Bid Value,Suggested lower bid range,Suggested upper bid range,Impressions,Spend,Click-Thru Rate (CTR),Total Return on Advertising Spend (RoAS),Clicks,14 Day Total Sales (₹),14 Day Conversion Rate,14 Day Total Units (#),14 Day Total Orders (#),Category
evver night cream,EXACT,39.768,8.622248428814924,22.39003295513638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
evver night cream,EXACT,39.768,8.622248428814924,22.39003295513638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
spf 50,EXACT,17.12,0.972717565147534,30.2206162481384,206.0,17.12,0.00485436893203883,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
spf 50,EXACT,39.31,20.7263426884888,72.4569742745087,119.0,78.62,0.0168067226890756,0.0,2.0,0.0,0.0,0.0,0.0,['Косметика']
spf 50,EXACT,19.628,10.48023394932534,2.19910943017425,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
spf 50,EXACT,19.179,3.8753868931222457,13.759703091214822,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
spf 50,EXACT,34.85,32.0383497999148,33.7508395067292,100.0,34.85,0.01,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
spf 50,EXACT,34.04,15.6995649139411,41.0874343950043,77.0,34.04,0.012987012987013,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
spf 50,EXACT,8.738,5.558959700088155,4.204869429133981,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
spf 50,EXACT,30.575,22.316651141820063,48.70507923629524,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
spf 50,EXACT,15.514000000000001,3.3046931402804653,21.75689293429752,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
spf 50,EXACT,15.506,2.037794147087841,17.288058295829014,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
spf 50,EXACT,26.58,15.3503326422918,1.5737454287128,132.0,26.58,0.00757575757575758,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
spf 50,EXACT,12.919,7.621299969821981,1.3472200738598725,583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
spf 50,EXACT,23.89,17.9538975613566,38.3717312077902,439.0,23.89,0.00227790432801822,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
spf 50,EXACT,25.726,22.77432880182076,32.25588116252,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
spf 50,EXACT,26.655,10.73,37.357079236295235,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
spf 50,EXACT,25.47,19.9164523791282,16.9885630470312,84.0,25.47,0.0119047619047619,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
spf 50,EXACT,22.8,10.2470958248856,14.8898000749712,184.0,22.8,0.00543478260869565,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
spf 50,EXACT,27.881999999999998,20.69549759807514,21.67085892183192,754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
spf 50,EXACT,26.045,12.7169342315484,41.0910160825373,251.0,52.09,0.00796812749003984,5.67786523325014,2.0,295.76,0.5,1.0,1.0,['Косметика']
spf 50,EXACT,36.82,28.8449399102222,60.8518703505526,694.0,73.64,0.00288184438040346,0.0,2.0,0.0,0.0,0.0,0.0,['Косметика']
spf 50,EXACT,27.559999999999995,11.844,36.622,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
spf 50,EXACT,26.33,9.2375167960711,47.5885947024053,498.0,52.66,0.00401606425702811,0.0,2.0,0.0,0.0,0.0,0.0,['Косметика']
spf 50,EXACT,29.002,23.570328801820757,26.066000000000003,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
spf 50,EXACT,33.64,6.1422619513435,39.7852451286634,107.0,33.64,0.00934579439252336,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
spf 50,EXACT,29.002,23.570328801820757,26.066000000000003,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
spf 50,EXACT,31.851,29.22130228364012,48.70507923629524,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
spf 50,EXACT,35.51,13.8242063347404,7.39603140953321,468.0,35.51,0.00213675213675214,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
spf 50,EXACT,29.312,1.2334035791036846,28.958620076440717,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
spf 50,EXACT,35.13,22.3455290525118,23.4574877099207,856.0,70.26,0.00233644859813084,0.0,2.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen,EXACT,18.7671428571429,17.2555371917566,11.9519641622762,1315.0,131.37,0.00532319391634981,0.0,7.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen,EXACT,17.79,12.4656706889646,31.9081247451078,2332.0,142.32,0.00343053173241852,2.72723440134907,8.0,388.14,0.125,1.0,1.0,['Косметика']
sunscreen,EXACT,19.03,0.666786355710271,35.432795042763,2643.0,57.09,0.00113507377979569,0.0,3.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen,EXACT,18.6883333333333,15.7610780092286,9.95316724265189,1271.0,112.13,0.00472069236821401,3.46151788103095,6.0,388.14,0.166666666666667,1.0,1.0,['Косметика']
sunscreen,EXACT,19.652,7.39961141501042,24.7615726980497,1267.0,98.26,0.00394632991318074,0.0,5.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen,EXACT,20.2477777777778,0.552432259690165,12.0254434537327,1994.0,182.23,0.0045135406218656,0.0,9.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen,EXACT,19.588,2.85282936721899,38.4030887579038,1555.0,97.94,0.00321543408360129,0.0,5.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen,EXACT,19.398,16.3096923977425,35.937248542472,1342.0,96.99,0.003725782414307,0.0,5.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen,EXACT,19.4966666666667,3.88052041816696,20.3663450078563,2003.0,116.98,0.00299550673989016,0.0,6.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen,EXACT,19.4514285714286,5.11396943448941,9.00462497213571,1912.0,136.16,0.00366108786610879,0.0,7.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen,EXACT,18.2127272727273,9.23389528786637,21.783714407178,3652.0,200.34,0.00301204819277108,0.0,11.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen,EXACT,19.4357142857143,14.4322980728541,1.93326856999911,2426.0,136.05,0.00288540807914262,0.0,7.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen,EXACT,19.66,1.9164060430849,17.9180766760138,3011.0,117.96,0.00199269345732315,2.50729060698542,6.0,295.76,0.166666666666667,1.0,1.0,['Косметика']
sunscreen,EXACT,20.0466666666667,1.81797010209304,5.54412358268478,3118.0,300.7,0.00481077613855035,0.0,15.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen,EXACT,19.952,16.7030971222001,23.9262102340878,3365.0,99.76,0.00148588410104012,0.0,5.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen,EXACT,20.0433333333333,2.87171489867018,18.0485036199531,5957.0,240.52,0.00201443679704549,0.0,12.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen,EXACT,19.1233333333333,9.83537758948936,20.4575074359848,9436.0,229.48,0.00127172530733362,1.28882691302074,12.0,295.76,0.0833333333333333,1.0,1.0,['Косметика']
sunscreen,EXACT,18.666,0.856580379919937,26.1961448620435,5682.0,93.33,0.000879971840901091,0.0,5.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen,EXACT,20.6766666666667,1.59037950535059,17.9473327453583,4232.0,124.06,0.00141776937618147,0.0,6.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen,EXACT,19.795,3.0310934412481,16.5925265943524,3062.0,79.18,0.00130633572828217,3.73528668855772,4.0,295.76,0.25,1.0,1.0,['Косметика']
sunscreen,EXACT,30.0616666666667,10.5840398614979,13.8281649035403,11811.0,1442.96,0.00406400812801626,1.22980540001109,48.0,1774.56,0.104166666666667,6.0,5.0,['Косметика']
sunscreen,EXACT,29.4920930232558,6.09219119117211,30.1174355103461,7541.0,1268.16,0.00570216151704018,0.466439565985365,43.0,591.52,0.0465116279069768,2.0,2.0,['Косметика']
sunscreen,EXACT,28.6165217391304,20.6640164763435,6.94088181422224,10398.0,658.18,0.00221196383919985,0.0,23.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen,EXACT,25.739,14.0900581096633,10.2152008866432,10339.0,257.39,0.000967211529161428,0.0,10.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen,EXACT,25.7168,7.42867442436746,35.2431364965688,12823.0,642.92,0.00194962177337597,0.0,25.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen,EXACT,28.095,15.0501742919491,19.837342882241,10237.0,449.52,0.00156295789782163,0.657946253781812,16.0,295.76,0.0625,1.0,1.0,['Косметика']
sunscreen,EXACT,26.0390909090909,17.8725185800265,41.1902314563344,11932.0,572.86,0.00184378142809252,1.54886010543588,22.0,887.28,0.0909090909090909,3.0,2.0,['Косметика']
sunscreen,EXACT,25.6427777777778,23.610438655118,22.9058265270163,13532.0,461.57,0.00133018031333136,1.1530212102173,18.0,532.2,0.111111111111111,2.0,2.0,['Косметика']
sunscreen,EXACT,28.9541935483871,4.72250288887624,11.9274445948771,11788.0,897.58,0.00262979300984052,0.329508233249404,31.0,295.76,0.032258064516129,1.0,1.0,['Косметика']
evver sunscreen,EXACT,1.0,0.629914703059717,0.893552342516104,4.0,2.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,['Косметика']
evver sunscreen,EXACT,1.0,0.893566129759283,1.8702732340769,4.0,2.0,0.5,582.21,2.0,1164.42,1.0,3.0,2.0,['Косметика']
evver sunscreen,EXACT,1.9940000000000002,0.45200000000000007,1.34,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
evver sunscreen,EXACT,1.0,0.205642372501645,1.84646620697959,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
evver sunscreen,EXACT,1.29333333333333,0.435000816812801,1.76729707607521,10.0,3.88,0.3,0.0,3.0,0.0,0.0,0.0,0.0,['Косметика']
evver sunscreen,EXACT,1.0,0.594957504298575,1.53644792828097,2.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
evver sunscreen,EXACT,2.185,0.871256113568025,3.9561062814962,6.0,4.37,0.333333333333333,0.0,2.0,0.0,0.0,0.0,0.0,['Косметика']
evver sunscreen,EXACT,10.8575,1.62042970061284,2.63546358419847,5.0,43.43,0.8,8.93714022565047,4.0,388.14,0.25,1.0,1.0,['Косметика']
evver sunscreen,EXACT,2.53,0.265837910107615,0.398459781591416,2.0,2.53,0.5,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
evver sunscreen,EXACT,1.0,0.494732433920612,0.0846890809498799,9.0,1.0,0.111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
evver sunscreen,EXACT,1.022,0.262,1.066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
evver sunscreen,EXACT,3.43333333333333,2.63601359165157,3.50318949548599,4.0,10.3,0.75,0.0,3.0,0.0,0.0,0.0,0.0,['Косметика']
evver sunscreen,EXACT,1.9940000000000002,0.45200000000000007,1.34,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
evver sunscreen,EXACT,1.0,0.551793717551692,0.10478854413041,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,['Косметика']
evver sunscreen,EXACT,1.0,0.909194405166742,1.51680719718004,3.0,1.0,0.333333333333333,295.76,1.0,295.76,1.0,1.0,1.0,['Косметика']
evver sunscreen,EXACT,1.0,0.0557616578916105,1.65461962555197,1.0,1.0,1.0,591.52,1.0,591.52,1.0,2.0,1.0,['Косметика']
evver sunscreen,EXACT,1.022,0.262,1.066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
evver sunscreen,EXACT,1.1125,0.214333828010117,1.44072272987371,8.0,4.45,0.5,66.4629213483146,4.0,295.76,0.25,1.0,1.0,['Косметика']
evver sunscreen,EXACT,1.9940000000000002,0.45200000000000007,1.34,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
evver sunscreen,EXACT,1.155,0.0305628348655785,0.971060822610486,2.0,2.31,1.0,128.034632034632,2.0,295.76,0.5,1.0,1.0,['Косметика']
evver sunscreen,EXACT,2.73,1.90405833904022,3.80069696593447,4.0,2.73,0.25,873.531135531136,1.0,2384.74,3.0,6.0,3.0,['Косметика']
evver sunscreen,EXACT,2.43,0.32565699996893,0.792925471881582,7.0,4.86,0.285714285714286,0.0,2.0,0.0,0.0,0.0,0.0,['Косметика']
evver uv guard,EXACT,1.572,0.5760000000000001,0.97,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
evver uv guard,EXACT,1.0,0.624036312110786,1.50803577470766,2.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
evver uv guard,EXACT,1.0,0.6759999999999999,1.464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
evver uv guard,EXACT,1.0,0.119674967220998,1.19290472389558,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
evver uv guard,EXACT,18.958,3.080959572117724,14.370351168362479,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
evver uv guard,EXACT,1.0,0.517110135776353,1.74228603006307,5.0,4.0,0.8,0.0,4.0,0.0,0.0,0.0,0.0,['Косметика']
evver uv guard,EXACT,1.23,0.59096237063924,2.21900490788354,4.0,1.23,0.25,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
evver uv guard,EXACT,1.0,0.249044214777679,1.55784304491171,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,['Косметика']
evver uv guard,EXACT,1.0,0.261325631008695,1.40547902944703,3.0,1.0,0.333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
evver uv guard,EXACT,1.0,0.0336963889571499,0.0877935146249487,7.0,1.0,0.142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
evver uv guard,EXACT,1.0,0.171209863761126,1.84401957496715,3.0,2.0,0.666666666666667,443.64,2.0,887.28,0.5,3.0,1.0,['Косметика']
evver uv guard,EXACT,1.0,0.842588065151994,0.0853438032515739,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
evver uv guard,EXACT,1.0,0.721205286934075,0.219064262542485,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
evver uv guard,EXACT,1.0,0.60450888717512,0.833112282776743,3.0,2.0,0.666666666666667,0.0,2.0,0.0,0.0,0.0,0.0,['Косметика']
evver uv guard,EXACT,1.0,0.674579941062656,1.71157013309408,3.0,3.0,1.0,295.76,3.0,887.28,0.666666666666667,3.0,2.0,['Косметика']
evver uv guard,EXACT,1.0,0.6759999999999999,1.464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
evver uv guard,EXACT,1.095,0.415652470604455,1.55330345562291,2.0,2.19,1.0,0.0,2.0,0.0,0.0,0.0,0.0,['Косметика']
evver uv guard,EXACT,1.0,0.845394648696704,0.0150801142896759,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
evver uv guard,EXACT,1.0,0.623345844508055,1.77357061934329,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
evver uv guard,EXACT,1.0,0.803154447458915,0.883770329670992,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
evver uv guard,EXACT,1.572,0.5760000000000001,0.97,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen cream,EXACT,26.262,11.958,25.818,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen cream,EXACT,24.51,12.790439214549,12.5904968622624,89.0,24.51,0.0112359550561798,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen cream,EXACT,25.07,19.9377042164578,22.2747385550469,108.0,50.14,0.0185185185185185,0.0,2.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen cream,EXACT,24.82,19.09,22.182000000000002,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen cream,EXACT,27.288,19.67832880182076,29.232,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen cream,EXACT,29.839999999999996,9.718,34.46812,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen cream,EXACT,32.12,23.6710547109137,16.37114834916952,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen cream,EXACT,27.47,11.9598286114056,42.3530142670879,127.0,27.47,0.0078740157480315,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen cream,EXACT,29.383,29.22130228364012,49.72907923629524,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen cream,EXACT,24.114,6.33,37.128,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen cream,EXACT,30.227999999999998,1.2334035791036846,23.906000000000002,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen cream,EXACT,22.729999999999997,7.0280000000000005,35.36542842807888,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen cream,EXACT,27.69,2.10856958526099,31.8144624410403,753.0,27.69,0.00132802124833997,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen cream,EXACT,27.15,9.718,31.357999999999997,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen cream,EXACT,22.734,1.2334035791036846,23.15,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen cream,EXACT,27.43,16.2110860089566,18.9990956110298,136.0,27.43,0.00735294117647059,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen cream,EXACT,26.66,11.4279859174764,46.9934620525669,138.0,26.66,0.0072463768115942,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen cream,EXACT,17.168,8.883098786378946,4.56062428575296,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen cream,EXACT,25.39,24.6119874815048,20.1715233457179,214.0,25.39,0.00467289719626168,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen cream,EXACT,31.581,19.386000000000003,45.24998976597328,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen cream,EXACT,33.42,18.942039204904,30.0228739431976,347.0,33.42,0.00288184438040346,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen cream,EXACT,21.48,1.67688748697067,41.2430416515849,103.0,21.48,0.00970873786407767,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen cream,EXACT,19.77,6.846000000000001,21.378,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen cream,EXACT,27.641333333333336,8.64433249496512,41.727565391110105,1179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen cream,EXACT,17.66733333333334,5.095298490526709,27.30550149645282,1290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen cream,EXACT,16.6016,6.814766224446183,22.70025176343275,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen cream,EXACT,18.71533333333332,1.9628539131461618,26.937072817399162,1877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen cream,EXACT,40.27,24.3364374598043,15.5107202416686,3002.0,40.27,0.00033311125916056,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen cream,EXACT,37.3833333333333,7.24194007842725,69.042824536799,5148.0,112.15,0.000582750582750583,0.0,3.0,0.0,0.0,0.0,0.0,['Косметика']
acne uv gel,EXACT,8.424,6.418984035987999,18.362000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen spf 50,PHRASE,13.4633333333333,6.82529006480223,6.745908508643,1776.0,80.78,0.00337837837837838,0.0,6.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen spf 50,PHRASE,16.6635714285714,12.6650080917956,18.7505569037746,2248.0,233.29,0.00622775800711744,1.6637661279952,14.0,388.14,0.0714285714285714,1.0,1.0,['Косметика']
sunscreen spf 50,PHRASE,16.3066666666667,6.80860051436276,3.59390696501594,2414.0,48.92,0.00124275062137531,7.93417825020442,3.0,388.14,0.333333333333333,1.0,1.0,['Косметика']
sunscreen spf 50,PHRASE,16.0333333333333,3.430335363739,20.2397444151534,1101.0,48.1,0.00272479564032698,0.0,3.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen spf 50,PHRASE,18.5375,17.1882902867646,20.9243180639214,842.0,74.15,0.00475059382422803,0.0,4.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen spf 50,PHRASE,11.475,7.0809430621775,12.9588367661676,1096.0,45.9,0.00364963503649635,8.4562091503268,4.0,388.14,0.25,1.0,1.0,['Косметика']
sunscreen spf 50,PHRASE,17.4866666666667,2.09312236769822,19.8553518312597,1153.0,52.46,0.002601908065915,0.0,3.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen spf 50,PHRASE,15.788,12.0969065016704,8.21225914132055,1327.0,78.94,0.00376789751318764,0.0,5.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen spf 50,PHRASE,16.8466666666667,7.91817761880089,27.0913346531001,1593.0,202.16,0.00753295668549906,0.0,12.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen spf 50,PHRASE,17.4266666666667,10.9059324963255,19.5072935625576,1284.0,52.28,0.00233644859813084,0.0,3.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen spf 50,PHRASE,16.93,2.03307334052134,10.6082009080507,1569.0,67.72,0.00254939451880178,0.0,4.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen spf 50,PHRASE,17.6933333333333,5.0104575996466,34.8313541265536,920.0,53.08,0.00326086956521739,0.0,3.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen spf 50,PHRASE,17.345,12.842111456842,27.8196915457412,1287.0,138.76,0.00621600621600622,2.69335543384261,8.0,373.73,0.125,1.0,1.0,['Косметика']
sunscreen spf 50,PHRASE,18.625,16.0589792499201,31.8964995550729,1108.0,74.5,0.0036101083032491,0.0,4.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen spf 50,PHRASE,17.6728571428571,4.88218280376142,8.89532805808393,1038.0,123.71,0.00674373795761079,0.0,7.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen spf 50,PHRASE,16.755,9.84751025404251,5.27755591692078,2005.0,67.02,0.00199501246882793,0.0,4.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen spf 50,PHRASE,16.4433333333333,0.34728771803602,11.4388368421208,1899.0,98.66,0.00315955766192733,0.0,6.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen spf 50,PHRASE,16.25,14.3045880323275,1.9215612036768,2220.0,48.75,0.00135135135135135,0.0,3.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen spf 50,PHRASE,17.41875,11.5185104229212,14.5463953970832,2502.0,139.35,0.00319744204636291,2.12242554718335,8.0,295.76,0.125,1.0,1.0,['Косметика']
sunscreen spf 50,PHRASE,17.415,12.7013322658055,27.8983983472909,1580.0,104.49,0.00379746835443038,0.0,6.0,0.0,0.0,0.0,0.0,['Косметика']
sunscreen spf 50,PHRASE,23.7342857142857,11.0632436062141,29.9731479479429,8479.0,166.14,0.000825569052954358,1.78018538581919,7.0,295.76,0.142857142857143,1.0,1.0,['Косметика']
